-0.4047 3.0053 1
-1.7549 1.9829 1
3.3499 3.0083 1
-2.4135 2.0865 1
3.2912 4.0483 1
-2.6335 -2.8211 1
-2.7808 1.1955 1
-0.2433 2.9994 1
-1.4429 0.3048 1
0.7527 2.0252 1
-2.1757 -4.0428 1
-1.2723 -4.5288 1
-1.2912 1.6784 1
6.3778 1.8244 1
-1.0336 3.7444 1
-1.7843 -0.4066 1
-3.1787 -0.1413 1
2.6038 2.5745 1
2.4764 5.1029 1
-2.6829 -5.8517 1
-3.1232 -2.6853 1
4.2791 0.1498 1
-1.2335 3.0657 1
-3.5553 -4.7964 1
7.6320 1.7882 1
2.4289 2.1989 1
-0.9089 3.1978 1
-1.1234 1.0230 1
4.5329 4.3590 1
0.4919 3.0343 1
-2.2257 0.1075 1
0.4166 2.9114 1
0.5498 4.3871 1
2.4175 4.3511 1
-0.9688 -7.8214 1
-4.9757 -0.7262 1
-2.7827 -2.9191 1
2.9513 0.8076 1
3.5867 0.7563 1
-3.8003 2.2192 1
-0.6343 2.5170 1
-6.1261 1.0075 1
-4.0361 -3.3667 1
7.9800 2.8764 1
-1.9636 2.9583 1
-4.7413 -4.3158 1
0.6443 -4.5551 1
-0.5619 -6.3732 1
-0.1788 3.6524 1
-1.5502 0.0765 1
-0.2120 0.2090 1
4.5009 -0.0742 1
5.7680 -0.6162 1
-3.0598 -4.4200 1
4.2303 4.5855 1
-3.0188 -4.1500 1
-3.5970 0.7884 1
-2.4884 -0.2545 1
-2.5763 -7.6820 1
-3.0961 -4.4849 1
-1.4400 -3.6850 1
-2.3757 0.9467 1
2.2430 2.2927 1
4.4675 1.7115 1
-3.8760 -2.6575 1
5.5639 -0.3725 1
-1.0516 1.2762 1
0.4755 3.1144 1
3.7957 1.8042 1
-2.5893 -0.9435 1
3.9392 0.2939 1
5.7928 0.2948 1
3.9391 1.6113 1
1.4195 1.4924 1
7.6884 -0.3930 1
1.8626 -6.6945 1
5.0733 5.9147 1
0.2683 2.8008 1
2.4855 3.5531 1
-4.1964 -2.3529 1
-2.8274 2.2242 1
-0.4622 0.9161 1
-3.1196 -0.7127 1
-2.3686 1.8893 1
0.7386 3.5319 1
5.2502 1.7760 1
-2.3949 -4.5782 1
-2.8097 -5.1275 1
2.4000 3.0483 1
-1.0941 1.2668 1
3.5054 0.4977 1
5.2784 2.1178 1
-2.5341 -2.7976 1
-1.8790 -4.5320 1
-0.8118 2.2567 1
4.4083 1.4930 1
5.8959 0.8308 1
4.6250 1.4931 1
-2.4165 1.2195 1
-4.3515 0.8187 1
-5.2073 -0.3119 1
0.2850 3.5876 1
-4.1077 -4.1895 1
3.0267 2.5289 1
-3.2128 3.2065 1
-3.6819 -6.5068 1
-0.0636 2.1579 1
-2.6732 -2.2872 1
-2.2978 1.4173 1
3.9417 2.9092 1
0.9120 3.1167 1
-3.3998 -5.1969 1
2.1035 2.8158 1
-1.8491 -6.4322 1
5.2115 3.6524 1
-2.5542 -7.0154 1
4.6028 0.0274 1
1.1844 2.5336 1
1.8401 1.8554 1
4.6496 1.9813 1
-4.9715 -3.6190 1
-4.1110 4.3916 1
1.2854 3.6506 1
-2.3856 -4.4632 1
-1.0331 2.7128 1
4.6026 2.7370 1
-2.8752 -3.4075 1
-4.1269 2.7659 1
-1.0362 -0.8447 1
-3.6253 1.5797 1
0.1101 -7.9334 1
-0.0366 6.0479 1
-3.2269 0.2471 1
-2.0010 -0.1814 1
7.1546 -1.4551 1
-3.1491 -0.2935 1
-2.9001 -0.3593 1
-1.5716 1.4212 1
-3.6756 -0.3822 1
-1.9072 -7.0916 1
4.7809 2.3624 1
5.1083 2.8758 1
-4.2185 0.2387 1
-1.2165 -3.1648 1
-2.4012 -5.2414 1
-2.2989 -0.9461 1
-2.9423 -4.7544 1
-2.8736 -1.2116 1
-1.7262 -3.2826 1
0.0135 -6.1819 1
3.2657 4.5609 1
-4.6235 0.2855 1
9.0577 0.7380 1
-2.4749 -4.2843 1
-1.7772 -0.2450 1
-2.5592 -2.5803 1
6.7592 -1.0962 1
4.7000 1.6438 1
-4.8266 -4.8738 1
-3.5742 -2.1952 1
-3.3786 -2.5985 1
-2.4166 0.8774 1
-4.6165 -1.9405 1
-1.8681 -7.9440 1
-3.8766 -2.6404 1
4.2026 1.9630 1
-0.9480 -3.4134 1
-4.4675 -6.0952 1
0.5216 3.4310 1
4.1916 2.7249 1
-3.2093 -2.3250 1
0.2765 -6.0459 1
3.3583 2.6977 1
-2.3761 -2.8778 1
-1.6845 -1.0318 1
4.6617 0.2091 1
4.2013 0.2328 1
-3.3754 3.5540 1
1.4591 1.2603 1
2.8883 2.5167 1
0.1689 6.4077 1
2.1202 2.3161 1
-1.6603 3.0022 1
3.2007 3.1899 1
0.1260 -6.0502 1
-2.4616 1.5110 1
-3.7259 -4.3514 1
2.8199 4.0471 1
-4.2539 -3.7646 1
4.0774 1.2251 1
1.5324 2.6805 1
-0.2713 -7.7703 1
-3.3489 -3.7820 1
-0.8282 2.3027 1
3.7544 1.6975 1
1.6440 3.5069 1
2.5395 1.9280 1
1.1258 4.5487 1
2.8516 2.6241 1
5.9243 1.4591 1
-0.5685 0.8852 1
4.7691 3.1432 1
0.2371 3.7338 1
-2.4354 3.1320 1
-0.0334 -2.2813 1
3.9745 4.7282 1
6.6151 0.4111 1
0.4571 4.0686 1
-2.5454 0.0032 1
6.5597 -0.1336 1
1.1931 -4.4272 1
-1.7067 -3.1091 1
0.7081 4.1658 1
2.6172 4.1127 1
-4.0439 -0.4947 1
0.3730 2.8123 1
0.0168 2.5536 1
2.7243 0.5048 1
-1.1716 3.9412 1
4.0065 -0.5767 1
0.1704 1.5979 1
5.7038 0.0877 1
5.6483 2.4277 1
-0.7216 0.8557 1
-3.7604 -3.8299 1
-2.1515 -0.0286 1
-2.8973 -6.3048 1
0.3691 2.8927 1
-1.4206 2.1770 1
-1.1677 -2.9614 1
3.4545 1.0812 1
3.7937 2.5247 1
7.3407 -0.5521 1
-3.9625 0.9491 1
-0.9658 -2.0167 1
-3.7553 0.0007 1
1.4181 2.7855 1
-2.5116 -1.2584 1
1.2132 2.2927 1
-0.1360 1.7906 1
-3.5969 3.8533 1
-0.9730 1.2080 1
-0.2839 5.2399 1
3.2530 1.6350 1
-0.0591 4.8729 1
3.8315 5.1702 1
-4.1693 -3.7460 1
-0.3765 2.4241 1
-1.9490 1.6417 1
4.2669 1.8682 1
3.3690 0.8101 1
-3.3683 -0.4977 1
-3.7290 -6.0762 1
-3.4601 2.5849 1
2.4228 3.6319 1
-0.6381 3.1362 1
0.9506 2.5633 1
-4.4898 0.2800 1
-5.8723 -3.6697 1
3.9997 1.8631 1
-1.6137 -0.8434 1
3.8873 1.8064 1
-1.6231 2.4900 1
-3.4869 -2.5366 1
1.7148 5.2221 1
-1.4776 -7.9085 1
-3.0155 3.0418 1
-4.5488 0.6982 1
5.8481 -0.7809 1
-1.5365 -6.5851 1
4.2455 -0.1071 1
-2.6875 -0.6337 1
5.8332 1.6256 1
0.8812 5.2515 1
-3.3982 -4.9220 1
-2.3802 -3.7181 1
2.2835 5.0562 1
-2.3629 -1.9015 1
-3.3001 -3.3356 1
-0.0856 1.7144 1
4.9190 -1.9441 1
6.6836 1.9098 1
-0.3054 3.0985 1
-1.6810 -2.6603 1
2.5260 4.2585 1
-3.5649 -3.7266 1
4.7801 4.2804 1
3.3541 0.8223 1
-1.7765 3.3044 1
0.7259 4.6921 1
0.4584 3.7393 1
0.0300 1.5979 1
8.3143 1.0987 1
5.9627 0.2640 1
4.1949 2.8082 1
-1.0780 -7.0871 1
0.3739 3.2810 1
2.4790 2.1939 1
-2.1813 -4.2930 1
-0.6872 4.8532 1
-3.1268 -1.0875 1
-3.0125 1.5151 1
-5.2234 -2.5034 1
0.7414 1.4214 1
2.7339 -0.0764 1
-3.6056 -1.0091 1
-0.4279 3.4568 1
-0.0790 4.3580 1
1.7793 0.8308 1
3.8510 4.3027 1
5.4863 2.4553 1
-0.2266 1.1984 1
-1.8643 -5.9858 1
-2.7611 -3.3890 1
-2.7046 -3.5927 1
-2.5983 1.3164 1
-0.2258 3.7125 1
-3.3030 -3.1023 1
0.4310 4.5760 1
-3.4877 0.8456 1
-4.5167 -4.2594 1
6.0469 -0.6745 1
-2.7994 -3.2948 1
-2.8841 -6.1716 1
-2.6745 -2.1812 1
-2.0398 -5.6216 1
-4.0119 3.7076 1
-5.0031 -2.9461 1
6.5857 0.1887 1
-2.7464 -2.9479 1
2.6346 1.8448 1
-2.3431 -6.3597 1
6.9946 -0.7737 1
-1.3390 3.3764 1
-0.5456 -5.4302 1
2.3849 3.8922 1
1.1861 3.1015 1
-1.5834 0.5504 1
8.4621 1.1970 1
5.1770 1.0222 1
-4.3276 -2.2603 1
-2.1374 1.4798 1
4.4331 1.0185 1
7.4618 3.3718 1
-0.4399 3.4764 1
-5.6286 -2.1760 1
-4.6087 0.0188 1
-2.8089 -0.4829 1
0.2916 -17.0171 1
3.2743 -17.1197 1
3.6073 -8.7231 1
1.8739 -13.9524 1
-5.2210 -25.2288 1
-1.2640 -13.3201 1
1.6853 -13.9618 1
-1.5204 -10.7908 1
0.9585 -8.0627 1
-1.7501 -9.2943 1
2.0468 -10.6170 1
1.6998 -14.8406 1
0.8520 -6.2647 1
1.6968 -11.2895 1
1.9824 -14.5911 1
1.3886 -11.6188 1
1.2124 -8.8616 1
-1.7936 -6.2330 1
-0.2678 -14.7934 1
-0.8742 -8.6980 1
3.3320 -15.8502 1
4.4698 -12.8420 1
-5.4743 -24.3617 1
-1.3244 -20.3253 1
-1.1874 -20.6536 1
3.1291 -20.1851 1
4.2923 -11.7913 1
-0.4644 -18.5453 1
2.6468 -18.7156 1
-1.8632 -19.8693 1
-4.5403 -23.0995 1
0.9409 -13.1294 1
-2.0246 -23.0575 1
3.3886 -12.3424 1
-0.3045 -22.4887 1
0.6156 -7.3987 1
3.2629 -15.9926 1
-2.8789 -21.6717 1
2.7458 -11.8864 1
-0.0394 -12.4167 1
3.7369 -8.1416 1
0.6649 -16.7040 1
4.0857 -17.5529 1
4.1457 -16.1208 1
3.7065 -14.0554 1
-0.7723 -20.8115 1
1.3041 -19.4898 1
0.1884 -14.6814 1
2.3500 -15.1669 1
-0.5816 -19.7813 1
0.6796 -18.4592 1
-1.4069 -18.9113 1
1.2580 -16.1146 1
-0.0871 -18.6135 1
2.1865 -19.1200 1
1.5016 -11.1348 1
3.8907 -18.2387 1
1.8657 -18.3361 1
3.8960 -18.1573 1
2.2580 -17.7435 1
2.7374 -10.5632 1
4.2709 -17.3255 1
-5.0849 -24.0520 1
2.1551 -15.5284 1
-0.0290 -18.4132 1
0.4314 -14.7623 1
-1.6394 -23.6139 1
-0.6557 -17.3179 1
0.3001 -9.5705 1
-3.0173 -19.6468 1
-3.6950 -22.0667 1
1.1370 -7.5409 1
1.1016 -10.3745 1
-7.1247 -24.9579 1
-3.0575 -20.3156 1
-0.7736 -20.4570 1
2.4495 -10.1767 1
1.1401 -7.5398 1
1.2665 -15.8740 1
1.9080 -7.9508 1
-4.6330 -22.8449 1
0.5571 -3.6115 1
-0.5578 -19.9534 1
-0.0143 -14.0530 1
0.8032 -19.5344 1
4.5315 -16.5776 1
3.5296 -8.9796 1
-0.0848 -14.7912 1
5.9642 -15.5428 1
-0.0812 -21.1848 1
2.9712 -11.5886 1
-0.9000 -16.2051 1
3.3166 -12.3244 1
-2.8742 -23.8583 1
-0.1691 -14.7840 1
2.0350 -18.8520 1
0.6148 -10.9530 1
2.2514 -8.0906 1
-5.5309 -21.6078 1
2.4983 -10.2439 1
-0.1503 -20.8971 1
-2.2278 -9.2012 1
-3.1029 -22.5736 1
5.7889 -6.5643 1
0.7792 -9.7994 1
-5.0872 -23.9765 1
0.6018 -16.3189 1
2.6698 -21.4981 1
-0.0139 -22.4781 1
1.1193 -10.1369 1
0.4973 -18.2130 1
2.3413 -7.7002 1
1.6046 -17.8492 1
-1.3736 -11.9638 1
-1.3632 -22.0917 1
-2.3632 -21.2453 1
1.4225 -8.4916 1
-5.3614 -26.7327 1
-4.5932 -21.2833 1
-2.0644 -18.6153 1
-0.5684 -9.5099 1
0.5100 -10.6302 1
-1.2306 -23.9360 1
-1.8825 -11.2654 1
-2.5034 -24.6100 1
-3.0773 -4.2265 1
0.4558 -24.5661 1
3.6141 -14.3468 1
2.4272 -18.0741 1
-4.8511 -23.1066 1
-2.4304 -21.0100 1
-1.0808 -21.2958 1
2.3477 -18.7336 1
3.2466 -11.4281 1
0.9405 -6.3345 1
3.6469 -15.6483 1
-0.0659 -14.1114 1
1.8374 -16.4494 1
-5.2076 -25.6504 1
1.1402 -18.8773 1
0.7727 -11.9779 1
1.2680 -15.8277 1
-4.7591 -21.5826 1
2.5808 -12.2859 1
-0.1563 -15.9611 1
-2.6261 -22.4913 1
-3.0298 -23.5515 1
1.5358 -15.6296 1
-0.7155 -23.0830 1
-6.7949 -22.1376 1
-8.2471 -23.3538 1
3.1419 -11.6315 1
1.3564 -7.2598 1
0.8094 -11.4944 1
1.5836 -10.4449 1
5.0030 -15.1327 1
2.0656 -9.0016 1
-0.3510 -19.7448 1
0.6157 -17.3262 1
1.0839 -14.6662 1
0.1191 -17.2575 1
2.9228 -10.2458 1
-2.1995 -13.2476 1
-1.1784 -9.1034 1
0.1940 -5.9171 1
-0.1494 -7.7981 1
1.9723 -13.3238 1
2.7510 -11.5606 1
0.1002 -10.9832 1
2.9683 -5.9724 1
2.1120 -12.6626 1
2.4124 -15.6081 1
0.8650 -10.7767 1
2.6063 -7.9718 1
0.0798 -16.6274 1
-0.5287 -21.3175 1
1.4128 -18.6767 1
-4.8971 -20.5504 1
3.4504 -14.0036 1
-2.4521 -23.3511 1
1.0744 -17.0169 1
-2.3777 -2.8265 1
1.4964 -20.4307 1
-0.1761 -21.9547 1
1.9034 -12.8197 1
6.3244 -8.1824 1
2.5613 -17.4568 1
0.7154 -21.6321 1
-1.5143 -10.9379 1
-8.0558 -24.8053 1
-2.5600 -11.3281 1
-3.8991 -23.3964 1
3.0475 -14.7329 1
0.3044 -8.1440 1
3.0087 -11.9944 1
0.4647 -4.8883 1
-3.5890 -19.0606 1
-3.4303 -21.8675 1
1.9526 -16.6219 1
-6.7885 -24.8865 1
-2.0301 -10.3421 1
2.2945 -9.8084 1
-2.0046 -22.6169 1
4.0000 -12.2490 1
-0.1133 -25.9873 1
0.9590 -10.0308 1
0.7037 -19.2068 1
0.8616 -19.7726 1
-3.5304 -21.0079 1
-3.3360 -21.1882 1
2.0329 -13.8638 1
-5.2114 -22.0090 1
-3.5129 -7.0996 1
-1.7786 -27.3158 1
-6.0508 -23.5956 1
-2.1409 -6.2349 1
-1.9796 -19.0598 1
-1.9129 -6.6309 1
-3.9509 -18.6781 1
-0.0184 -8.5110 1
-4.0367 -21.5566 1
-3.8102 -24.1620 1
-2.8679 -24.2696 1
-0.7246 -23.8387 1
-0.4604 -22.1328 1
-0.2369 -20.9179 1
2.3735 -11.5372 1
-0.9334 -19.6251 1
0.8638 -15.9999 1
-0.1609 -12.2614 1
-6.9757 -22.3580 1
-4.1245 -22.4042 1
5.0188 -11.6602 1
-0.7874 -24.6958 1
1.0509 -20.5959 1
0.1264 -9.2498 1
0.1421 -22.1550 1
-1.6987 -19.3510 1
-0.7010 -18.9154 1
1.1321 -20.1123 1
0.5001 -8.6798 1
1.0088 -6.4191 1
0.4621 -18.4946 1
-1.1302 -3.2742 1
-1.5381 -9.4435 1
2.6513 -13.3887 1
2.6235 -18.0438 1
0.0234 -15.8617 1
-1.1066 -9.7597 1
-0.8256 -6.9384 1
1.3644 -19.9085 1
-1.9973 -21.7463 1
-2.1480 -22.9079 1
-2.2808 -10.9561 1
-4.4567 -24.5692 1
-1.5393 -16.3995 1
6.5393 -9.3764 1
0.6213 -6.9999 1
-0.7369 -19.2546 1
2.6679 -15.8563 1
-0.5775 -7.3385 1
0.5215 -7.7941 1
3.9580 -14.3125 1
2.6233 -22.3833 1
-0.1910 -19.6677 1
-1.6186 -21.1301 1
3.3581 -15.9030 1
-5.7574 -23.4513 1
-2.2248 -20.7445 1
-0.5094 -15.4288 1
4.3822 -12.6345 1
-0.5431 -14.4022 1
-4.4443 -23.3786 1
-1.9021 -11.8435 1
0.9317 -22.8879 1
1.5560 -13.7519 1
1.9491 -18.9307 1
-1.8701 -20.3560 1
3.0467 -16.0480 1
-0.0008 -16.1630 1
1.7889 -19.1334 1
-0.8513 -20.5321 1
-5.2104 -20.6060 1
-4.0751 -21.0397 1
-2.4503 -20.3350 1
-1.0441 -20.4964 1
2.3966 -18.4663 1
-1.3171 -26.3918 1
5.5757 -14.3201 1
-0.7367 -9.7453 1
-1.7220 -20.5536 1
0.9062 -19.9068 1
1.6616 -20.5043 1
-5.4711 -22.5168 1
-3.6991 -19.5745 1
-0.2053 -5.7916 1
2.9954 -18.6995 1
3.7084 -18.2892 1
1.3345 -18.6186 1
-0.3125 -19.5223 1
2.8154 -9.3408 1
-1.6500 -23.1074 1
0.4049 -15.2598 1
-0.7717 -16.3748 1
-1.6394 -20.4435 1
3.3483 -16.4264 1
2.2972 -11.8873 1
-0.5476 -9.0149 1
0.3027 -15.5721 1
-0.6471 -5.3180 1
1.7413 -14.2181 1
-0.9002 -9.9920 1
-6.5654 -21.8686 1
2.5554 -19.2480 1
0.3908 -21.4902 1
-3.6870 -23.3223 1
-1.1013 -13.6391 1
1.3896 -9.1017 1
-6.5963 -23.3930 1
1.6892 -9.5091 1
1.4891 -9.6406 1
-5.8059 -23.4540 1
-0.8381 -9.5632 1
3.8501 -21.2353 1
1.0223 -15.2182 1
-0.3148 -10.4948 1
1.7067 -11.0266 1
1.5783 -14.3057 1
-0.7839 -12.1484 1
0.3398 -6.6603 1
-1.1549 -21.8451 1
2.4600 -16.3879 1
-0.7173 -8.0850 1
3.1894 -9.6231 1
-1.6767 -11.1419 1
2.6894 -18.1804 1
1.7772 -22.5245 1
-0.6653 -22.0558 1
-0.3520 -10.0984 1
0.3234 -18.7613 1
-6.3138 -22.8651 1
-0.5463 -13.9628 1
-1.5969 -12.4059 1
1.6810 -7.1081 1
-3.5256 -23.1605 1
2.1657 -17.4600 1
2.9598 -14.7834 1
-4.0171 -20.0416 1
3.7253 -12.4302 1
3.4774 -7.5867 1
3.7465 -5.5103 1
3.1277 -13.4862 1
3.9738 -15.5083 1
0.1330 -12.6263 1
1.1792 -20.5448 1
4.4943 -15.7337 1
-1.3625 -8.5304 1
-0.5779 -22.7135 1
1.6999 -9.2999 1
-6.3828 -23.3896 1
0.2794 -19.8866 1
-2.5048 -20.4383 1
2.5712 -13.7015 1
-2.7672 -24.7126 1
-3.7765 -18.7856 1
1.8653 -16.6383 1
0.5537 -8.7097 1
2.8857 -16.0450 1
-2.0318 -23.0152 1
4.6631 -16.8068 1
-2.9020 -21.0010 1
3.2288 -15.8588 1
-1.7431 -18.7537 1
2.7098 -11.1185 1
1.9685 -17.5282 1
0.1711 -13.4011 1
4.2749 -9.2915 1
2.7488 -17.5418 1
-0.2476 -10.4232 1
-3.0070 -20.5558 1
4.0259 -17.1456 1
0.4618 -18.7476 1
-0.4481 -23.3310 1
2.7834 -20.8602 1
-0.8290 -17.7354 1
3.3401 -10.9559 1
1.3706 -14.3422 1
-3.8895 -19.4742 1
1.2024 -15.9265 1
-0.8353 -18.3337 1
-0.1425 -16.2451 1
-0.5760 -16.6304 1
4.1236 -13.5239 1
0.2255 -13.8488 1
1.4188 -20.3410 1
4.6245 -12.4196 1
-0.2290 -20.3814 1
2.1634 -14.2418 1
-6.2854 -22.1635 1
1.6737 -17.6492 1
2.8337 -14.1355 1
-3.1926 -22.5710 1
-0.5916 -7.7858 1
-1.1123 -9.0679 1
-1.3954 -17.0871 1
-0.5529 -20.5702 1
3.8897 -17.4281 1
-5.6428 -24.4891 1
-1.3080 -21.2678 1
-1.1165 -22.4321 1
-3.2538 -17.4186 1
-0.6379 -22.7456 1
3.1807 -17.0991 1
3.0285 -21.7391 1
3.5812 -17.7479 1
2.5782 -12.6274 1
-0.1751 -7.7412 1
-6.1401 -20.0966 1
1.2384 -7.0621 1
2.0311 -12.7755 1
0.7600 -8.3404 1
-1.6398 -23.8139 1
4.0029 -12.7645 1
-1.3631 -19.9097 1
-0.9126 -19.0199 1
-4.0313 -24.2876 1
1.1107 -21.5720 1
-0.9661 -12.3037 1
2.3863 -21.3642 1
-1.2701 -8.6741 1
1.8008 -23.0571 1
-2.4252 -24.2217 1
0.6711 -17.5921 1
2.6227 -14.0085 1
1.1891 -13.1932 1
-6.2932 -22.8194 1
5.5619 -14.5709 1
-1.3753 -17.6280 1
-2.7460 -22.1934 1
0.6300 -20.1277 1
3.1025 -7.7007 1
-3.0472 -22.8169 1
1.3227 -7.0023 1
-6.3726 -20.7089 1
1.2814 -21.2653 1
-1.8876 -20.7611 1
1.9533 -21.4276 1
2.5660 -17.8944 1
-4.3783 -8.4587 1
2.1235 -16.4328 1
2.0991 -7.2338 1
-3.1994 -12.3915 1
0.9566 -9.7675 1
3.1885 -19.0331 1
2.4246 -9.7347 1
3.9708 -13.6678 1
-3.0518 -24.3507 1
-2.2924 -23.7382 1
2.9792 -12.8471 1
-1.3882 -11.0258 1
3.2140 -15.4949 1
-1.0905 -18.5091 1
-0.6126 -11.2461 1
-1.3375 -18.5006 1
-4.7674 -24.0933 1
0.0900 -17.7204 1
-2.3343 -6.6264 1
2.1806 -7.7678 1
-0.3465 -8.3296 1
1.7699 -12.6689 1
0.5400 -17.0591 1
-0.8376 -19.7974 1
1.0470 -10.7154 1
1.1082 -14.3567 1
-1.5875 -23.0663 1
-5.0488 -22.3946 1
-2.2569 -8.1558 1
-0.4945 -21.2133 1
-0.4595 -9.3845 1
-1.5892 -22.0411 1
-0.1252 -8.8977 1
4.5454 -18.1229 1
-1.6812 -21.6472 1
-3.8845 -18.3051 1
-4.9347 -23.2099 1
1.9880 -17.1171 1
-4.9763 -21.6380 1
-0.3859 -19.4385 1
0.6693 -11.4065 1
-0.3613 -9.4170 1
1.0958 -18.8858 1
1.5824 -8.2352 1
3.5079 -16.6657 1
-4.5211 -20.4210 1
-4.2197 -24.5969 1
-5.4257 -25.2329 1
3.1843 -12.6944 1
2.4859 -18.0401 1
-0.1359 -20.0662 1
-2.5858 -20.0882 1
-6.9438 -8.2711 2
-7.7294 -10.3121 2
-5.3640 -9.1266 2
-2.2764 -17.1643 2
-2.4360 -12.6314 2
-0.9917 -13.3901 2
-5.9345 -7.3427 2
-2.1094 -8.9708 2
-9.4637 -7.6789 2
-9.2212 -10.3115 2
-7.8358 -9.3022 2
0.3902 -14.3938 2
-0.3850 -12.5262 2
-2.8529 -14.5730 2
-3.7852 -8.5812 2
-4.6726 -17.8993 2
-8.0450 -17.1811 2
-2.1284 -13.7454 2
-6.6686 -18.0117 2
-5.2906 -10.8094 2
-4.1051 -11.2964 2
-6.0578 -8.8378 2
-3.6822 -18.5100 2
-4.5462 -16.8023 2
-7.3833 -9.2133 2
-2.7922 -13.3386 2
-5.7647 -18.8939 2
-3.2433 -15.3665 2
-3.9095 -16.3078 2
-3.3308 -17.6834 2
-6.8104 -17.9953 2
-4.4808 -8.9780 2
-2.4366 -18.0592 2
-3.2483 -10.6634 2
-7.3615 -9.3976 2
-7.8820 -8.8743 2
-7.6280 -9.7276 2
-1.7454 -16.1536 2
-3.5569 -13.0618 2
-3.0038 -9.4949 2
-6.9128 -19.6598 2
-2.6423 -11.7174 2
-6.0323 -17.9612 2
-7.7349 -9.3858 2
-5.0301 -20.2843 2
-7.5086 -19.1585 2
-1.8415 -11.8387 2
-8.6312 -17.3702 2
-0.3183 -17.0932 2
-0.8984 -11.1210 2
-5.4613 -16.7422 2
-5.1007 -8.8596 2
-4.3554 -9.9463 2
-6.0755 -18.9614 2
